Date,Promotion,Event Name,Location 1,Location 2
Apr 6th 2004,WWE,Smackdown! Taping,San Antonio,Texas
Apr 6th 2004,WWE,Velocity Taping,San Antonio,Texas
Apr 5th 2004,WWE,Monday Night Raw,Houston,Texas
Apr 5th 2004,WWE,Sunday Night Heat Taping,Houston,Texas
Mar 30th 2004,WWE,Smackdown! Taping,Columbus,Ohio
Mar 30th 2004,WWE,Velocity Taping,Columbus,Ohio
Mar 29th 2004,WWE,Monday Night Raw,Cincinnati,Ohio
Mar 29th 2004,WWE,Sunday Night Heat Taping,Cincinnati,Ohio
Mar 23rd 2004,WWE,Smackdown! Taping,Grand Rapids,Michigan
Mar 23rd 2004,WWE,Velocity Taping,Grand Rapids,Michigan
Mar 22nd 2004,WWE,Monday Night Raw,Detroit,Michigan
Mar 22nd 2004,WWE,Sunday Night Heat Taping,Detroit,Michigan
Mar 16th 2004,WWE,Smackdown! Taping,Boston,Massachusetts
Mar 16th 2004,WWE,Velocity Taping,Boston,Massachusetts
Mar 15th 2004,WWE,Monday Night Raw,East Rutherford,New Jersey
Mar 15th 2004,WWE,Sunday Night Heat Taping,East Rutherford,New Jersey
Mar 14th 2004,WWE,WrestleMania XX,New York,New York
Mar 9th 2004,WWE,Smackdown! Taping,Atlantic City,New Jersey
Mar 9th 2004,WWE,Velocity Taping,Atlantic City,New Jersey
Mar 8th 2004,WWE,Monday Night Raw,Bridgeport,Connecticut
Mar 8th 2004,WWE,Sunday Night Heat Taping,Bridgeport,Connecticut
Mar 2nd 2004,WWE,Smackdown! Taping,Savannah,Georgia
Mar 2nd 2004,WWE,Velocity Taping,Savannah,Georgia
Mar 1st 2004,WWE,Monday Night Raw,Atlanta,Georgia
Mar 1st 2004,WWE,Sunday Night Heat Taping,Atlanta,Georgia
Feb 24th 2004,WWE,Smackdown! Taping,Kansas City,Missouri
Feb 24th 2004,WWE,Velocity Taping,Kansas City,Missouri
Feb 23rd 2004,WWE,Monday Night Raw,Omaha,Nebraska
Feb 23rd 2004,WWE,Sunday Night Heat Taping,Omaha,Nebraska
Feb 17th 2004,WWE,Smackdown! Taping,Fresno,California
Feb 17th 2004,WWE,Velocity Training,Fresno,California
Feb 16th 2004,WWE,Monday Night Raw,Bakersfield,California
Feb 16th 2004,WWE,Sunday Night Heat,Bakersfield,California
Feb 15th 2004,WWE,Sunday Night Heat,San Francisco,California
Feb 15th 2004,WWE,No Way Out '04,San Francisco,California
Feb 10th 2004,WWE,Smackdown! Taping,Tacoma,Washington
Feb 10th 2004,WWE,Velocity Taping,Tacoma,Washington
Feb 9th 2004,WWE,Monday Night Raw,Portland,Oregon
Feb 9th 2004,WWE,Sunday Night Heat Taping,Portland,Oregon
Feb 3rd 2004,WWE,Smackdown! Taping,Cleveland,Ohio
Feb 3rd 2004,WWE,Velocity Taping,Cleveland,Ohio
Feb 2nd 2004,WWE,Monday Night Raw,State College,Pennsylvania
Feb 2nd 2004,WWE,Sunday Night Heat Taping,State College,Pennsylvania
Jan 27th 2004,WWE,Smackdown! Taping,Washington,DC
Jan 27th 2004,WWE,Velocity Taping,Washington,DC
Jan 26th 2004,WWE,Monday Night Raw,Hershey,Pennsylvania
Jan 26th 2004,WWE,Sunday Night Heat Taping,Hershey,Pennsylvania
Jan 25th 2004,WWE,Sunday Night Heat,Philadelphia,Pennsylvania
Jan 25th 2004,WWE,Royal Rumble '04,Philadelphia,Pennsylvania
Jan 20th 2004,WWE,Smackdown! Taping,Minneapolis,Minnesota
Jan 20th 2004,WWE,Velocity Taping,Minneapolis,Minnesota
Jan 19th 2004,WWE,Monday Night Raw,Green Bay,Wisconsin
Jan 19th 2004,WWE,Sunday Night Heat Taping,Green Bay,Wisconsin
Jan 13th 2004,WWE,Smackdown! Taping,Uncasville,Connecticut
Jan 13th 2004,WWE,Velocity Taping,Uncasville,Connecticut
Jan 12th 2004,WWE,Monday Night Raw,Uniondale,New York
Jan 12th 2004,WWE,Sunday Night Heat Taping,Uniondale,New York
Jan 6th 2004,WWE,Smackdown! Taping,Huntsville,Alabama
Jan 6th 2004,WWE,Velocity Taping,Huntsville,Alabama
Jan 5th 2004,WWE,Monday Night Raw,Memphis,Tennessee
Jan 5th 2004,WWE,Sunday Night Heat Taping,Memphis,Tennessee
Dec 30th 2003,WWE,Smackdown! Taping,Laredo,Texas
Dec 30th 2003,WWE,Velocity Taping,Laredo,Texas
Dec 29th 2003,WWE,Monday Night Raw,San Antonio,Texas
Dec 29th 2003,WWE,Sunday Night Heat Taping,San Antonio,Texas
Dec 20th 2003,WWE,Tribute to the Troops '03,Baghdad,Baghdad Governorate
Dec 16th 2003,WWE,Smackdown! Taping,Jacksonville,Florida
Dec 16th 2003,WWE,Velocity Taping,Jacksonville,Florida
Dec 15th 2003,WWE,Monday Night Raw,Tampa,Florida
Dec 15th 2003,WWE,Sunday Night Heat Taping,Tampa,Florida
Dec 14th 2003,WWE,Sunday Night Heat,Orlando,Florida
Dec 14th 2003,WWE,Armageddon '03,Orlando,Florida
Dec 12th 2003,WWE,MSG Show (Dec '03),New York,New York
Dec 9th 2003,WWE,Smackdown! Taping,San Diego,California
Dec 9th 2003,WWE,Velocity Taping,San Diego,California
Dec 8th 2003,WWE,Monday Night Raw,Anaheim,California
Dec 8th 2003,WWE,Sunday Night Heat Taping,Anaheim,California
Dec 2nd 2003,WWE,Smackdown! Taping,San Jose,California
Dec 2nd 2003,WWE,Velocity Taping,San Jose,California
Dec 1st 2003,WWE,Monday Night Raw,Sacramento,California
Dec 1st 2003,WWE,Sunday Night Heat Taping,Sacramento,California
Nov 25th 2003,WWE,Smackdown! Taping,Boise,Idaho
Nov 25th 2003,WWE,Velocity Taping,Boise,Idaho
Nov 24th 2003,WWE,Monday Night Raw,Salt Lake City,Utah
Nov 24th 2003,WWE,Sunday Night Heat Taping,Salt Lake City,Utah
Nov 18th 2003,WWE,Smackdown! Taping,Houston,Texas
Nov 18th 2003,WWE,Velocity Taping,Houston,Texas
Nov 17th 2003,WWE,Monday Night Raw,Beaumont,Texas
Nov 17th 2003,WWE,Sunday Night Heat Taping,Beaumont,Texas
Nov 16th 2003,WWE,Sunday Night Heat,Dallas,Texas
Nov 16th 2003,WWE,Survivor Series '03,Dallas,Texas
Nov 11th 2003,WWE,Smackdown! Taping,East Rutherford,New Jersey
Nov 11th 2003,WWE,Velocity Taping,East Rutherford,New Jersey
Nov 10th 2003,WWE,Monday Night Raw,Boston,Massachusetts
Nov 10th 2003,WWE,Sunday Night Heat Taping,Boston,Massachusetts
Nov 4th 2003,WWE,Smackdown! Taping,Buffalo,New York
Nov 4th 2003,WWE,Velocity Taping,Buffalo,New York
Nov 3rd 2003,WWE,Monday Night Raw,Cleveland,Ohio
Nov 3rd 2003,WWE,Sunday Night Heat Taping,Cleveland,Ohio
Oct 28th 2003,WWE,Smackdown! Taping,Atlanta,Georgia
Oct 28th 2003,WWE,Velocity Taping,Atlanta,Georgia
Oct 27th 2003,WWE,Monday Night Raw,Fayetteville,North Carolina
Oct 27th 2003,WWE,Sunday Night Heat Taping,Fayetteville,North Carolina
Oct 21st 2003,WWE,Smackdown! Taping,Albany,New York
Oct 21st 2003,WWE,Velocity Taping,Albany,New York
Oct 20th 2003,WWE,Monday Night Raw,Wilkes-Barre,Pennsylvania
Oct 20th 2003,WWE,Sunday Night Heat Taping,Wilkes-Barre,Pennsylvania
Oct 19th 2003,WWE,Sunday Night Heat,Baltimore,Maryland
Oct 19th 2003,WWE,No Mercy '03,Baltimore,Maryland
Oct 14th 2003,WWE,Smackdown! Taping,Cincinnati,Ohio
Oct 14th 2003,WWE,Velocity Taping,Cincinnati,Ohio
Oct 13th 2003,WWE,Monday Night Raw,Pittsburgh,Pennsylvania
Oct 13th 2003,WWE,Sunday Night Heat Taping,Pittsburgh,Pennsylvania
Oct 7th 2003,WWE,Smackdown! Taping,Hartford,Connecticut
Oct 7th 2003,WWE,Velocity Taping,Hartford,Connecticut
Oct 6th 2003,WWE,Monday Night Raw,Uncasville,Connecticut
Oct 6th 2003,WWE,Sunday Night Heat Taping,Uncasville,Connecticut
Sep 30th 2003,WWE,Smackdown! Taping,Milwaukee,Wisconsin
Sep 30th 2003,WWE,Velocity Taping,Milwaukee,Wisconsin
Sep 29th 2003,WWE,Monday Night Raw,Chicago,Illinois
Sep 29th 2003,WWE,Sunday Night Heat Taping,Chicago,Illinois
Sep 23rd 2003,WWE,Smackdown! Taping,Philadelphia,Pennsylvania
Sep 23rd 2003,WWE,Velocity Taping,Philadelphia,Pennsylvania
Sep 22nd 2003,WWE,Monday Night Raw,Washington,DC
Sep 22nd 2003,WWE,Sunday Night Heat Taping,Washington,DC
Sep 21st 2003,WWE,Sunday Night Heat,Hershey,Pennsylvania
Sep 21st 2003,WWE,Unforgiven '03,Hershey,Pennsylvania
Sep 20th 2003,WWE,MSG Show (Sep '03),New York,New York
Sep 16th 2003,WWE,Smackdown! Taping,Raleigh,North Carolina
Sep 16th 2003,WWE,Velocity Taping,Raleigh,North Carolina
Sep 15th 2003,WWE,Monday Night Raw,Columbia,South Carolina
Sep 15th 2003,WWE,Sunday Night Heat Taping,Columbia,South Carolina
Sep 9th 2003,WWE,Smackdown! Taping,Birmingham,Alabama
Sep 9th 2003,WWE,Velocity Taping,Birmingham,Alabama
Sep 8th 2003,WWE,Monday Night Raw,Huntsville,Alabama
Sep 8th 2003,WWE,Sunday Night Heat Taping,Huntsville,Alabama
Sep 2nd 2003,WWE,Smackdown! Taping,New Orleans,Louisiana
Sep 2nd 2003,WWE,Velocity Taping,New Orleans,Louisiana
Sep 1st 2003,WWE,Monday Night Raw,Lafayette,Louisiana
Sep 1st 2003,WWE,Sunday Night Heat Taping,Lafayette,Louisiana
Aug 26th 2003,WWE,Smackdown! Taping,El Paso,Texas
Aug 26th 2003,WWE,Velocity Taping,El Paso,Texas
Aug 25th 2003,WWE,Monday Night Raw,Tucson,Arizona
Aug 25th 2003,WWE,Sunday Night Heat Taping,Tucson,Arizona
Aug 24th 2003,WWE,Sunday Night Heat,Phoenix,Arizona
Aug 24th 2003,WWE,SummerSlam '03,Phoenix,Arizona
Aug 19th 2003,WWE,Smackdown! Taping,Detroit,Michigan
Aug 19th 2003,WWE,Velocity Taping,Detroit,Michigan
Aug 18th 2003,WWE,Monday Night Raw,Grand Rapids,Michigan
Aug 18th 2003,WWE,Sunday Night Heat Taping,Grand Rapids,Michigan
Aug 12th 2003,WWE,Smackdown! Taping,St. Louis,Missouri
Aug 12th 2003,WWE,Velocity Taping,St. Louis,Missouri
Aug 11th 2003,WWE,Monday Night Raw,Moline,Illinois
Aug 11th 2003,WWE,Sunday Night Heat Taping,Moline,Illinois
Aug 5th 2003,WWE,Smackdown! Taping,Kelowna,British Columbia
Aug 5th 2003,WWE,Velocity Taping,Kelowna,British Columbia
Aug 4th 2003,WWE,Monday Night Raw,Vancouver,British Columbia
Aug 4th 2003,WWE,Sunday Night Heat Taping,Vancouver,British Columbia
Jul 29th 2003,WWE,Smackdown! Taping,Colorado Springs,Colorado
Jul 29th 2003,WWE,Velocity Taping,Colorado Springs,Colorado
Jul 28th 2003,WWE,Monday Night Raw,Colorado Springs,Colorado
Jul 28th 2003,WWE,Sunday Night Heat Taping,Colorado Springs,Colorado
Jul 27th 2003,WWE,Sunday Night Heat,Denver,Colorado
Jul 27th 2003,WWE,Vengeance '03,Denver,Colorado
Jul 22nd 2003,WWE,Smackdown! Taping,Fresno,California
Jul 22nd 2003,WWE,Velocity Taping,Fresno,California
Jul 21st 2003,WWE,Monday Night Raw,Los Angeles,California
Jul 21st 2003,WWE,Sunday Night Heat Taping,Los Angeles,California
Jul 14th 2003,WWE,Monday Night Raw,Indianapolis,Indiana
Jul 14th 2003,WWE,Sunday Night Heat Taping,Indianapolis,Indiana
Jul 13th 2003,WWE,Smackdown! Taping,Columbus,Ohio
Jul 13th 2003,WWE,Velocity Taping,Columbus,Ohio
Jul 8th 2003,WWE,Smackdown! Taping,Toronto,Ontario
Jul 8th 2003,WWE,Velocity Taping,Toronto,Ontario
Jul 7th 2003,WWE,Monday Night Raw,Montreal,Quebec
Jul 7th 2003,WWE,Sunday Night Heat Taping,Montreal,Quebec
Jul 1st 2003,WWE,Smackdown! Taping,Rochester,New York
Jul 1st 2003,WWE,Velocity Taping,Rochester,New York
Jun 30th 2003,WWE,Monday Night Raw,Buffalo,New York
Jun 30th 2003,WWE,Sunday Night Heat Taping,Buffalo,New York
Jun 24th 2003,WWE,Smackdown! Taping,New York,New York
Jun 24th 2003,WWE,Velocity Taping,New York,New York
Jun 23rd 2003,WWE,Monday Night Raw,New York,New York
Jun 23rd 2003,WWE,Sunday Night Heat Taping,New York,New York
Jun 17th 2003,WWE,Smackdown! Taping,San Antonio,Texas
Jun 17th 2003,WWE,Velocity Taping,San Antonio,Texas
Jun 16th 2003,WWE,Monday Night Raw,Dallas,Texas
Jun 16th 2003,WWE,Sunday Night Heat Taping,Dallas,Texas
Jun 15th 2003,WWE,Sunday Night Heat,Houston,Texas
Jun 15th 2003,WWE,Bad Blood '03,Houston,Texas
Jun 10th 2003,WWE,Smackdown! Taping,Orlando,Florida
Jun 10th 2003,WWE,Velocity Taping,Orlando,Florida
Jun 9th 2003,WWE,Monday Night Raw,Miami,Florida
Jun 9th 2003,WWE,Sunday Night Heat Taping,Miami,Florida
Jun 7th 2003,WWE,Insurrextion '03,Newcastle-upon-Tyne,England
Jun 3rd 2003,WWE,Smackdown! Taping,Anaheim,California
Jun 3rd 2003,WWE,Velocity Taping,Anaheim,California
Jun 2nd 2003,WWE,Monday Night Raw,San Diego,California
Jun 2nd 2003,WWE,Sunday Night Heat Taping,San Diego,California
May 27th 2003,WWE,Smackdown! Taping,Pensacola,Florida
May 27th 2003,WWE,Velocity Taping,Pensacola,Florida
May 26th 2003,WWE,Monday Night Raw,Mobile,Alabama
May 26th 2003,WWE,Sunday Night Heat Taping,Mobile,Alabama
May 20th 2003,WWE,Smackdown! Taping,Greensboro,North Carolina
May 20th 2003,WWE,Velocity Taping,Greensboro,North Carolina
May 19th 2003,WWE,Monday Night Raw,Greenville,South Carolina
May 19th 2003,WWE,Sunday Night Heat Taping,Greenville,South Carolina
May 18th 2003,WWE,Sunday Night Heat,Charlotte,North Carolina
May 18th 2003,WWE,Judgment Day '03,Charlotte,North Carolina
May 13th 2003,WWE,Smackdown! Taping,Baltimore,Maryland
May 13th 2003,WWE,Velocity Taping,Baltimore,Maryland
May 12th 2003,WWE,Monday Night Raw,Philadelphia,Pennsylvania
May 12th 2003,WWE,Sunday Night Heat Taping,Philadelphia,Pennsylvania
May 5th 2003,WWE,Smackdown! Taping,Halifax,Nova Scotia
May 5th 2003,WWE,Velocity Taping,Halifax,Nova Scotia
May 5th 2003,WWE,Monday Night Raw,Halifax,Nova Scotia
May 5th 2003,WWE,Sunday Night Heat Taping,Halifax,Nova Scotia
Apr 29th 2003,WWE,Smackdown! Taping,Manchester,New Hampshire
Apr 29th 2003,WWE,Velocity Taping,Manchester,New Hampshire
Apr 28th 2003,WWE,Monday Night Raw,Boston,Massachusetts
Apr 28th 2003,WWE,Sunday Night Heat Taping,Boston,Massachusetts
Apr 27th 2003,WWE,Sunday Night Heat,Worcester,Massachusetts
Apr 27th 2003,WWE,Backlash '03,Worcester,Massachusetts
Apr 22nd 2003,WWE,Smackdown! Taping,Nashville,Tennessee
Apr 22nd 2003,WWE,Velocity Taping,Nashville,Tennessee
Apr 21st 2003,WWE,Monday Night Raw,Atlanta,Georgia
Apr 21st 2003,WWE,Sunday Night Heat Taping,Atlanta,Georgia
Apr 15th 2003,WWE,Smackdown! Taping,Norfolk,Virginia
Apr 15th 2003,WWE,Velocity Taping,Norfolk,Virginia
Apr 14th 2003,WWE,Monday Night Raw,Richmond,Virginia
Apr 14th 2003,WWE,Sunday Night Heat Taping,Richmond,Virginia
Apr 8th 2003,WWE,Smackdown! Taping,Chicago,Illinois
Apr 8th 2003,WWE,Velocity Taping,Chicago,Illinois
Apr 7th 2003,WWE,Monday Night Raw,Milwaukee,Wisconsin
Apr 7th 2003,WWE,Sunday Night Heat Taping,Milwaukee,Wisconsin
Apr 1st 2003,WWE,Smackdown! Taping,Spokane,Washington
Apr 1st 2003,WWE,Velocity Taping,Spokane,Washington
Mar 31st 2003,WWE,Monday Night Raw,Seattle,Washington
Mar 31st 2003,WWE,Sunday Night Heat Taping,Seattle,Washington
Mar 30th 2003,WWE,Sunday Night Heat,Seattle,Washington
Mar 30th 2003,WWE,WrestleMania XIX,Seattle,Washington
Mar 25th 2003,WWE,Smackdown! Taping,San Jose,California
Mar 25th 2003,WWE,Velocity Taping,San Jose,California
Mar 24th 2003,WWE,Monday Night Raw,Sacramento,California
Mar 24th 2003,WWE,Sunday Night Heat Taping,Sacramento,California
Mar 18th 2003,WWE,Smackdown! Taping,Louisville,Kentucky
Mar 18th 2003,WWE,Velocity Taping,Louisville,Kentucky
Mar 17th 2003,WWE,Monday Night Raw,St. Louis,Missouri
Mar 17th 2003,WWE,Sunday Night Heat Taping,St. Louis,Missouri
Mar 11th 2003,WWE,Smackdown! Taping,Pittsburgh,Pennsylvania
Mar 11th 2003,WWE,Velocity Taping,Pittsburgh,Pennsylvania
Mar 10th 2003,WWE,Monday Night Raw,Cleveland,Ohio
Mar 10th 2003,WWE,Sunday Night Heat Taping,Cleveland,Ohio
Mar 4th 2003,WWE,Smackdown! Taping,Bridgeport,Connecticut
Mar 4th 2003,WWE,Velocity Taping,Bridgeport,Connecticut
Mar 3rd 2003,WWE,Monday Night Raw,Uniondale,New York
Mar 3rd 2003,WWE,Sunday Night Heat Taping,Uniondale,New York
Feb 25th 2003,WWE,Smackdown! Taping,London,Ontario
Feb 25th 2003,WWE,Velocity Taping,London,Ontario
Feb 24th 2003,WWE,Monday Night Raw,Toronto,Ontario
Feb 24th 2003,WWE,Sunday Night Heat Taping,Toronto,Ontario
Feb 23rd 2003,WWE,Sunday Night Heat,Montreal,Quebec
Feb 23rd 2003,WWE,No Way Out '03,Montreal,Quebec
Feb 18th 2003,WWE,Smackdown! Taping,Indianapolis,Indiana
Feb 18th 2003,WWE,Velocity Taping,Indianapolis,Indiana
Feb 17th 2003,WWE,Monday Night Raw,Columbus,Ohio
Feb 17th 2003,WWE,Sunday Night Heat Taping,Columbus,Ohio
Feb 11th 2003,WWE,Smackdown! Taping,Bakersfield,California
Feb 11th 2003,WWE,Velocity Taping,Bakersfield,California
Feb 10th 2003,WWE,Monday Night Raw,Los Angeles,California
Feb 10th 2003,WWE,Sunday Night Heat Taping,Los Angeles,California
Feb 4th 2003,WWE,Smackdown! Taping,Philadelphia,Pennsylvania
Feb 4th 2003,WWE,Velocity Taping,Philadelphia,Pennsylvania
Feb 3rd 2003,WWE,Monday Night Raw,Washington,DC
Feb 3rd 2003,WWE,Sunday Night Heat Taping,Washington,DC
Feb 1st 2003,WWE,MSG Show (Feb '03),New York,New York
Jan 28th 2003,WWE,Smackdown! Taping,Green Bay,Wisconsin
Jan 28th 2003,WWE,Velocity Taping,Green Bay,Wisconsin
Jan 27th 2003,WWE,Monday Night Raw,Chicago,Illinois
Jan 27th 2003,WWE,Sunday Night Heat Taping,Chicago,Illinois
Jan 21st 2003,WWE,Smackdown! Taping,Albany,New York
Jan 21st 2003,WWE,Velocity Taping,Albany,New York
Jan 20th 2003,WWE,Monday Night Raw,Providence,Rhode Island
Jan 20th 2003,WWE,Sunday Night Heat Taping,Providence,Rhode Island
Jan 19th 2003,WWE,Sunday Night Heat,Boston,Massachusetts
Jan 19th 2003,WWE,Royal Rumble '03,Boston,Massachusetts
Jan 16th 2003,WWE,Velocity Taping,East Rutherford,New Jersey
Jan 13th 2003,WWE,Monday Night Raw,Uncasville,Connecticut
Jan 13th 2003,WWE,Sunday Night Heat Taping,Uncasville,Connecticut
Jan 12th 2003,WWE,Smackdown! Taping,East Rutherford,New Jersey
Jan 12th 2003,WWE,Velocity Taping,East Rutherford,New Jersey
Jan 7th 2003,WWE,Smackdown! Taping,Tucson,Arizona
Jan 7th 2003,WWE,Velocity Taping,Tucson,Arizona
Jan 6th 2003,WWE,Monday Night Raw,Phoenix,Arizona
Jan 6th 2003,WWE,Sunday Night Heat Taping,Phoenix,Arizona
Jan 2nd 2003,WWE,Smackdown!,Albuquerque,New Mexico
Jan 2nd 2003,WWE,Velocity Taping,Albuquerque,New Mexico
Dec 22nd 2002,WWE,Smackdown! Taping,Tulsa,Oklahoma
Dec 22nd 2002,WWE,Velocity Taping,Tulsa,Oklahoma
Dec 21st 2002,WWE,Monday Night Raw Taping,Oklahoma City,Oklahoma
Dec 21st 2002,WWE,Sunday Night Heat Taping,Oklahoma City,Oklahoma
Dec 17th 2002,WWE,Smackdown! Taping,Tampa,Florida
Dec 17th 2002,WWE,Velocity Taping,Tampa,Florida
Dec 16th 2002,WWE,Monday Night Raw,Orlando,Florida
Dec 16th 2002,WWE,Monday Night Raw,Boston,Massachusetts
Dec 16th 2002,WWE,Sunday Night Heat Taping,Orlando,Florida
Dec 15th 2002,WWE,Sunday Night Heat,Sunrise,Florida
Dec 15th 2002,WWE,Armageddon '02,Sunrise,Florida
Dec 10th 2002,WWE,Smackdown! Taping,Atlanta,Georgia
Dec 10th 2002,WWE,Velocity Taping,Atlanta,Georgia
Dec 9th 2002,WWE,Monday Night Raw,Knoxville,Tennessee
Dec 9th 2002,WWE,Sunday Night Heat Taping,Knoxville,Tennessee
Dec 3rd 2002,WWE,Smackdown! Taping,Dallas,Texas
Dec 3rd 2002,WWE,Velocity Taping,Dallas,Texas
Dec 2nd 2002,WWE,Monday Night Raw,Austin,Texas
Dec 2nd 2002,WWE,Sunday Night Heat Taping,Austin,Texas
Nov 26th 2002,WWE,Smackdown! Taping,Columbia,South Carolina
Nov 26th 2002,WWE,Velocity Taping,Columbia,South Carolina
Nov 25th 2002,WWE,Monday Night Raw,North Charleston,South Carolina
Nov 25th 2002,WWE,Sunday Night Heat Taping,North Charleston,South Carolina
Nov 19th 2002,WWE,Smackdown! Taping,Hartford,Connecticut
Nov 19th 2002,WWE,Velocity Taping,Hartford,Connecticut
Nov 18th 2002,WWE,Monday Night Raw,Bridgeport,Connecticut
Nov 18th 2002,WWE,Sunday Night Heat Taping,Bridgeport,Connecticut
Nov 17th 2002,WWE,Sunday Night Heat,New York,New York
Nov 17th 2002,WWE,Survivor Series '02,New York,New York
Nov 12th 2002,WWE,Smackdown! Taping,Columbus,Ohio
Nov 12th 2002,WWE,Velocity Taping,Columbus,Ohio
Nov 11th 2002,WWE,Monday Night Raw,Cincinnati,Ohio
Nov 11th 2002,WWE,Sunday Night Heat Taping,Cincinnati,Ohio
Nov 5th 2002,WWE,Smackdown! Taping,Manchester,New Hampshire
Nov 5th 2002,WWE,Velocity Taping,Manchester,New Hampshire
Nov 5th 2002,WWE,Super Tuesday Taping Part 2,Manchester,New Hampshire
Nov 4th 2002,WWE,Monday Night Raw,Boston,Massachusetts
Nov 4th 2002,WWE,Sunday Night Heat Taping,Boston,Massachusetts
Nov 4th 2002,WWE,Super Tuesday Taping Part 1,Boston,Massachusetts
Oct 29th 2002,WWE,Smackdown! Taping,Grand Rapids,Michigan
Oct 29th 2002,WWE,Velocity Taping,Grand Rapids,Michigan
Oct 28th 2002,WWE,Monday Night Raw,Detroit,Michigan
Oct 28th 2002,WWE,Sunday Night Heat Taping,Detroit,Michigan
Oct 26th 2002,WWE,Rebellion '02,Manchester,England
Oct 22nd 2002,WWE,Smackdown! Taping,Memphis,Tennessee
Oct 22nd 2002,WWE,Velocity Taping,Memphis,Tennessee
Oct 21st 2002,WWE,Monday Night Raw,Nashville,Tennessee
Oct 21st 2002,WWE,Sunday Night Heat Taping,Nashville,Tennessee
Oct 20th 2002,WWE,Sunday Night Heat,Little Rock,Arkansas
Oct 20th 2002,WWE,No Mercy '02,Little Rock,Arkansas
Oct 15th 2002,WWE,Smackdown! Taping,Toronto,Ontario
Oct 15th 2002,WWE,Velocity Taping,Toronto,Ontario
Oct 14th 2002,WWE,Monday Night Raw,Montreal,Quebec
Oct 14th 2002,WWE,Sunday Night Heat Taping,Montreal,Quebec
Oct 8th 2002,WWE,Smackdown! Taping,Phoenix,Arizona
Oct 8th 2002,WWE,Velocity Taping,Phoenix,Arizona
Oct 7th 2002,WWE,Monday Night Raw,Las Vegas,Nevada
Oct 7th 2002,WWE,Sunday Night Heat Taping,Las Vegas,Nevada
Oct 1st 2002,WWE,Smackdown! Taping,Lafayette,Louisiana
Oct 1st 2002,WWE,Velocity Taping,Lafayette,Louisiana
Sep 30th 2002,WWE,Monday Night Raw,Houston,Texas
Sep 30th 2002,WWE,Sunday Night Heat Taping,Houston,Texas
Sep 24th 2002,WWE,Smackdown! Taping,San Diego,California
Sep 24th 2002,WWE,Velocity Taping,San Diego,California
Sep 23rd 2002,WWE,Monday Night Raw,Anaheim,California
Sep 23rd 2002,WWE,Sunday Night Heat Taping,Anaheim,California
Sep 22nd 2002,WWE,Sunday Night Heat,Los Angeles,California
Sep 22nd 2002,WWE,Unforgiven '02,Los Angeles,California
Sep 17th 2002,WWE,Smackdown! Taping,Colorado Springs,Colorado
Sep 17th 2002,WWE,Velocity Taping,Colorado Springs,Colorado
Sep 16th 2002,WWE,Monday Night Raw,Denver,Colorado
Sep 16th 2002,WWE,Sunday Night Heat Taping,Denver,Colorado
Sep 10th 2002,WWE,Smackdown! Taping,Minneapolis,Minnesota
Sep 10th 2002,WWE,Velocity Taping,Minneapolis,Minnesota
Sep 9th 2002,WWE,Monday Night Raw,Ames,Iowa
Sep 9th 2002,WWE,Sunday Night Heat Taping,Ames,Iowa
Sep 3rd 2002,WWE,Smackdown! Taping,Green Bay,Wisconsin
Sep 3rd 2002,WWE,Velocity Taping,Green Bay,Wisconsin
Sep 2nd 2002,WWE,Monday Night Raw,Milwaukee,Wisconsin
Sep 2nd 2002,WWE,Sunday Night Heat Taping,Milwaukee,Wisconsin
Aug 27th 2002,WWE,Smackdown! Taping,Uncasville,Connecticut
Aug 27th 2002,WWE,Velocity Taping,Uncasville,Connecticut
Aug 26th 2002,WWE,Monday Night Raw,New York,New York
Aug 26th 2002,WWE,Sunday Night Heat Taping,New York,New York
Aug 25th 2002,WWE,Sunday Night Heat,Uniondale,New York
Aug 25th 2002,WWE,SummerSlam '02,Uniondale,New York
Aug 20th 2002,WWE,Smackdown! Taping,Fayetteville,North Carolina
Aug 20th 2002,WWE,Velocity Taping,Fayetteville,North Carolina
Aug 19th 2002,WWE,Monday Night Raw,Norfolk,Virginia
Aug 19th 2002,WWE,Sunday Night Heat Taping,Norfolk,Virginia
Aug 13th 2002,WWE,Smackdown! Taping,Seattle,Washington
Aug 13th 2002,WWE,Velocity Taping,Seattle,Washington
Aug 12th 2002,WWE,Monday Night Raw,Seattle,Washington
Aug 12th 2002,WWE,Sunday Night Heat Taping,Seattle,Washington
Aug 10th 2002,WWE,Global Warning,Melbourne,Victoria
Aug 5th 2002,WWE,Monday Night Raw,Baltimore,Maryland
Aug 5th 2002,WWE,Sunday Night Heat Taping,Baltimore,Maryland
Aug 4th 2002,WWE,Smackdown! Taping,Richmond,Virginia
Aug 4th 2002,WWE,Velocity Taping,Richmond,Virginia
Jul 30th 2002,WWE,Smackdown! Taping,Charlotte,North Carolina
Jul 30th 2002,WWE,Velocity Taping,Charlotte,North Carolina
Jul 29th 2002,WWE,Monday Night Raw,Greensboro,North Carolina
Jul 29th 2002,WWE,Sunday Night Heat Taping,Greensboro,North Carolina
Jul 23rd 2002,WWE,Smackdown! Taping,Indianapolis,Indiana
